X,Y,publicaddress,caseNumber,precinct,reportedDate,reportedTime,beginDate,reportedDateTime,beginTime,offense,description,UCRCode,enteredDate,centergbsid,centerLong,centerLat,centerX,centerY,neighborhood,lastchanged,LastUpdateDateETL,OBJECTID
-93.247551942873443,44.899451195617353,0057XX CEDAR AVE S,MP2018703569        ,3     ,2018-11-16T00:00:00.000Z,1955,2018-11-16T00:00:00.000Z,2018-11-16T19:55:00.000Z,1900,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018-11-17T00:00:00.000Z,16940,-93.24755955,44.89945164,-10380270,5605706,Diamond Lake,2018-11-17T00:00:00.000Z,2019-02-11T12:25:09.000Z,9481
-93.228310029487602,44.956475213672945,0025XX 30TH AVE S,MP2018703570        ,3     ,2018-11-16T00:00:00.000Z,2255,2018-11-16T00:00:00.000Z,2018-11-16T22:55:00.000Z,1805,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018-11-17T00:00:00.000Z,17414,-93.22831425,44.95648018,-10378128,5614672,Seward,2018-11-17T00:00:00.000Z,2019-02-11T12:25:09.000Z,9482
-93.284131341242798,45.013093338860294,0003XX LOWRY AVE N,MP2018198050        ,4     ,2018-06-15T00:00:00.000Z,437,2018-06-11T00:00:00.000Z,2018-06-15T04:37:00.000Z,1200,THEFT   ,OTHER THEFT                   ,07 ,2018-06-15T00:00:00.000Z,14883,-93.28413789,45.0130942,-10384342,5623583,Hawthorne,2018-10-22T00:00:00.000Z,2019-02-11T12:25:09.000Z,9483
-93.308331954996973,44.979374451838865,0002XX PENN AVE N,MP2018213085        ,4     ,2018-06-26T00:00:00.000Z,1413,2018-06-26T00:00:00.000Z,2018-06-26T14:13:00.000Z,1100,THEFT   ,OTHER THEFT                   ,07 ,2018-06-27T00:00:00.000Z,15738,-93.3083336,44.97938063,-10387036,5618275,Harrison,2018-10-22T00:00:00.000Z,2019-02-11T12:25:09.000Z,9484
-93.275238019930015,44.988155469637661,0006XX 2ND ST N,MP2018349584        ,1     ,2018-10-18T00:00:00.000Z,827,2018-10-17T00:00:00.000Z,2018-10-18T08:27:00.000Z,2100,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018-10-19T00:00:00.000Z,14829,-93.27524423,44.98816027,-10383352,5619657,North Loop,2018-10-22T00:00:00.000Z,2019-02-11T12:25:09.000Z,9486
-93.26910252653947,44.976222615296514,0006XX 2ND AVE S,MP2018352754        ,1     ,2018-10-20T00:00:00.000Z,2353,2018-10-20T00:00:00.000Z,2018-10-20T23:53:00.000Z,1100,THEFT   ,OTHER THEFT                   ,07 ,2018-10-22T00:00:00.000Z,17250,-93.26910895,44.97622405,-10382669,5617779,Downtown West,2018-10-22T00:00:00.000Z,2019-02-11T12:25:09.000Z,9487
-93.304828525388913,44.902416363720683,0055XX MORGAN AVE S,MP2018353107        ,5     ,2018-10-21T00:00:00.000Z,1124,2018-10-20T00:00:00.000Z,2018-10-21T11:24:00.000Z,1800,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018-10-22T00:00:00.000Z,14131,-93.30483277,44.90241654,-10386646,5606172,Armatage,2018-10-22T00:00:00.000Z,2019-02-11T12:25:09.000Z,9488
-93.290590228135613,45.024853435963422,0038XX BRYANT AVE N,MP2018353193        ,4     ,2018-10-21T00:00:00.000Z,1419,2018-10-20T00:00:00.000Z,2018-10-21T14:19:00.000Z,1900,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018-10-22T00:00:00.000Z,18409,-93.29059709,45.02485438,-10385061,5625435,Webber - Camden,2018-10-22T00:00:00.000Z,2019-02-11T12:25:09.000Z,9489
-93.240931359229478,44.983835021147051,0009XX 5TH ST SE,MP2018353772        ,2     ,2018-10-22T00:00:00.000Z,248,2018-10-22T00:00:00.000Z,2018-10-22T02:48:00.000Z,155,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018-10-22T00:00:00.000Z,22240,-93.24093631,44.98383787,-10379533,5618977,Marcy Holmes,2018-10-22T00:00:00.000Z,2019-02-11T12:25:09.000Z,9490
-93.264781630022853,44.997633900867001,0009XX 2ND ST NE,MP2018353781        ,2     ,2018-10-22T00:00:00.000Z,603,2018-10-22T00:00:00.000Z,2018-10-22T06:03:00.000Z,225,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2018-10-22T00:00:00.000Z,19788,-93.26478751,44.99763411,-10382188,5621149,St. Anthony West,2018-10-22T00:00:00.000Z,2019-02-11T12:25:09.000Z,9491
-93.308233140315721,45.012350314244813,0031XX PENN AVE N,MP2018353823        ,4     ,2018-10-22T00:00:00.000Z,707,2018-10-22T00:00:00.000Z,2018-10-22T07:07:00.000Z,545,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2018-10-22T00:00:00.000Z,10716,-93.30823595,45.01235203,-10387025,5623466,Jordan,2018-10-22T00:00:00.000Z,2019-02-11T12:25:09.000Z,9492
-93.231552947663289,44.951071618249237,0028XX 28TH AVE S,MP2018353847        ,3     ,2018-10-22T00:00:00.000Z,806,2018-10-21T00:00:00.000Z,2018-10-22T08:06:00.000Z,2100,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018-10-22T00:00:00.000Z,17400,-93.23155507,44.95107358,-10378489,5613822,Longfellow,2018-10-22T00:00:00.000Z,2019-02-11T12:25:09.000Z,9493
-93.29833370588473,44.943810927873336,0032XX HENNEPIN AVE ,MP2018353870        ,5     ,2018-10-22T00:00:00.000Z,1045,2018-10-21T00:00:00.000Z,2018-10-22T10:45:00.000Z,2200,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018-10-22T00:00:00.000Z,11734,-93.29833933,44.94381702,-10385923,5612680,ECCO,2018-10-22T00:00:00.000Z,2019-02-11T12:25:09.000Z,9494
-93.262589740729609,44.956424358676045,0025XX CHICAGO AVE ,MP2018353875        ,3     ,2018-10-22T00:00:00.000Z,1034,2018-10-22T00:00:00.000Z,2018-10-22T10:34:00.000Z,514,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2018-10-22T00:00:00.000Z,18934,-93.26259001,44.95642799,-10381944,5614664,Midtown Phillips,2018-10-22T00:00:00.000Z,2019-02-11T12:25:09.000Z,9495
-93.294497899621533,45.032503821962074,0042XX EMERSON AVE N,MP2018353884        ,4     ,2018-10-22T00:00:00.000Z,1023,2018-10-18T00:00:00.000Z,2018-10-22T10:23:00.000Z,1200,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018-10-22T00:00:00.000Z,13608,-93.29450566,45.03250681,-10385496,5626640,Webber - Camden,2018-10-22T00:00:00.000Z,2019-02-11T12:25:09.000Z,9496
-93.294982989874967,45.022167622302398,0012XX 37TH AVE N,MP2018353932        ,4     ,2018-10-22T00:00:00.000Z,1350,2018-10-21T00:00:00.000Z,2018-10-22T13:50:00.000Z,700,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2018-10-22T00:00:00.000Z,18133,-93.29498533,45.0221689,-10385550,5625012,Folwell,2018-10-22T00:00:00.000Z,2019-02-11T12:25:09.000Z,9497
-93.22637865162676,44.948369629739545,0031XX LAKE ST E,MP2018353937        ,3     ,2018-10-22T00:00:00.000Z,1201,2018-10-22T00:00:00.000Z,2018-10-22T12:01:00.000Z,944,ROBBIZ  ,ROBBERY OF BUSINESS           ,04 ,2018-10-22T00:00:00.000Z,14408,-93.22638723,44.94837258,-10377913,5613397,Longfellow,2018-10-22T00:00:00.000Z,2019-02-11T12:25:09.000Z,9498
-93.220854012629417,44.97064293148366,0026XX ESSEX ST SE,MP2018353939        ,2     ,2018-10-22T00:00:00.000Z,1206,2018-10-22T00:00:00.000Z,2018-10-22T12:06:00.000Z,400,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018-10-22T00:00:00.000Z,13625,-93.22085747,44.97064718,-10377298,5616901,Prospect Park - East River Road,2018-10-22T00:00:00.000Z,2019-02-11T12:25:09.000Z,9499
-93.263865348433058,44.954631691239939,0026XX COLUMBUS AVE ,MP2018353959        ,3     ,2018-10-22T00:00:00.000Z,1409,2018-10-22T00:00:00.000Z,2018-10-22T14:09:00.000Z,1024,ASLT2   ,ASSLT W/DNGRS WEAPON          ,05 ,2018-10-22T00:00:00.000Z,18936,-93.26386766,44.95463753,-10382086,5614382,Phillips West,2018-11-01T00:00:00.000Z,2019-02-11T12:25:09.000Z,9500
-93.240113892320934,44.963969476077359,0022XX 9TH ST S,MP2018354002        ,3     ,2018-10-22T00:00:00.000Z,1318,2018-10-18T00:00:00.000Z,2018-10-22T13:18:00.000Z,1900,THEFT   ,OTHER THEFT                   ,07 ,2018-10-22T00:00:00.000Z,17200,-93.24011911,44.96397449,-10379442,5615851,Seward,2018-10-25T00:00:00.000Z,2019-02-11T12:25:09.000Z,9501
-93.250606214839451,44.969657851198306,0005XX 15TH AVE S,MP2018354007        ,1     ,2018-10-22T00:00:00.000Z,1251,2018-10-22T00:00:00.000Z,2018-10-22T12:51:00.000Z,0,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018-10-22T00:00:00.000Z,20266,-93.25060737,44.9696582,-10380610,5616746,Cedar Riverside,2018-10-25T00:00:00.000Z,2019-02-11T12:25:09.000Z,9502
-93.284284054841095,44.948356914198804,,MP2018354021        ,5     ,2018-10-22T00:00:00.000Z,1144,2018-10-20T00:00:00.000Z,2018-10-22T11:44:00.000Z,2045,THEFT   ,OTHER THEFT                   ,07 ,2018-10-22T00:00:00.000Z,,-93.28429,44.94836,-10384359,5613395,Whittier,2018-10-22T00:00:00.000Z,2019-02-11T12:25:09.000Z,9503
-93.278804331607972,44.948344198655242,00001X LAKE ST W,MP2018354028        ,5     ,2018-10-22T00:00:00.000Z,1205,2018-10-22T00:00:00.000Z,2018-10-22T12:05:00.000Z,1115,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018-10-22T00:00:00.000Z,21928,-93.27880784,44.94834704,-10383749,5613393,Whittier,2018-10-22T00:00:00.000Z,2019-02-11T12:25:09.000Z,9504
-93.209014217184716,44.96159862359918,0002XX BEDFORD ST SE,MP2018354049        ,2     ,2018-10-22T00:00:00.000Z,1350,2018-10-21T00:00:00.000Z,2018-10-22T13:50:00.000Z,2200,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018-10-22T00:00:00.000Z,11533,-93.20901545,44.96159999,-10375980,5615478,Prospect Park - East River Road,2018-10-22T00:00:00.000Z,2019-02-11T12:25:09.000Z,9505
-93.2735132545845,44.97743634705769,00003X 7TH ST S,MP2018354093        ,1     ,2018-10-22T00:00:00.000Z,1328,2018-10-20T00:00:00.000Z,2018-10-22T13:28:00.000Z,142,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018-10-22T00:00:00.000Z,17053,-93.27351637,44.97743954,-10383160,5617970,Downtown West,2018-10-22T00:00:00.000Z,2019-02-11T12:25:09.000Z,9506
-93.263919247350103,44.950143420068635,0028XX COLUMBUS AVE ,MP2018354114        ,3     ,2018-10-22T00:00:00.000Z,930,2018-10-22T00:00:00.000Z,2018-10-22T09:30:00.000Z,930,ROBPAG  ,ROBBERY PER AGG               ,04 ,2018-10-22T00:00:00.000Z,16419,-93.26392284,44.95014778,-10382092,5613676,Phillips West,2018-10-22T00:00:00.000Z,2019-02-11T12:25:09.000Z,9507
-93.271869337614561,44.984921517517485,0002XX 3RD AVE N,MP2018354218        ,1     ,2018-10-22T00:00:00.000Z,1519,2018-10-22T00:00:00.000Z,2018-10-22T15:19:00.000Z,1400,THEFT   ,OTHER THEFT                   ,07 ,2018-10-22T00:00:00.000Z,17870,-93.27187368,44.98492567,-10382977,5619148,North Loop,2018-10-22T00:00:00.000Z,2019-02-11T12:25:09.000Z,9508
-93.288074945340071,44.950995328554008,0028XX LYNDALE AVE S,MP2018354233        ,5     ,2018-10-22T00:00:00.000Z,1524,2018-10-22T00:00:00.000Z,2018-10-22T15:24:00.000Z,1440,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018-10-22T00:00:00.000Z,16763,-93.2880785,44.95099896,-10384781,5613810,Lowry Hill East,2018-10-22T00:00:00.000Z,2019-02-11T12:25:09.000Z,9509
-93.235146208799762,44.948369629739545,0025XX LAKE ST E,MP2018354273        ,3     ,2018-10-22T00:00:00.000Z,1714,2018-10-22T00:00:00.000Z,2018-10-22T17:14:00.000Z,1448,SHOPLF  ,SHOPLIFTING                   ,07 ,2018-10-22T00:00:00.000Z,19097,-93.23514707,44.94837171,-10378889,5613397,Longfellow,2018-10-22T00:00:00.000Z,2019-02-11T12:25:09.000Z,9510
-93.277906016323854,44.938628700205314,0035XX NICOLLET AVE ,MP2018354306        ,5     ,2018-10-22T00:00:00.000Z,1558,2018-10-22T00:00:00.000Z,2018-10-22T15:58:00.000Z,1510,SHOPLF  ,SHOPLIFTING                   ,07 ,2018-10-22T00:00:00.000Z,15412,-93.2779141,44.93863463,-10383649,5611865,Lyndale,2018-10-22T00:00:00.000Z,2019-02-11T12:25:09.000Z,9511
-93.315931702300631,44.988415956858596,0010XX VINCENT AVE N,MP2018354316        ,4     ,2018-10-22T00:00:00.000Z,2103,2018-10-22T00:00:00.000Z,2018-10-22T21:03:00.000Z,1522,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018-10-23T00:00:00.000Z,15428,-93.31593322,44.98842178,-10387882,5619698,Willard - Hay,2018-10-23T00:00:00.000Z,2019-02-11T12:25:09.000Z,9512
-93.230205474737105,44.92688270580534,0029XX 42ND ST E,MP2018354338        ,3     ,2018-10-22T00:00:00.000Z,1755,2018-10-08T00:00:00.000Z,2018-10-22T17:55:00.000Z,1550,THEFT   ,OTHER THEFT                   ,07 ,2018-10-22T00:00:00.000Z,11882,-93.23021151,44.92688762,-10378339,5610018,Standish,2018-10-23T00:00:00.000Z,2019-02-11T12:25:09.000Z,9513
-93.247345330358101,44.935016760646484,0037XX CEDAR AVE S,MP2018354354        ,3     ,2018-10-22T00:00:00.000Z,1743,2018-10-22T00:00:00.000Z,2018-10-22T17:43:00.000Z,930,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018-10-22T00:00:00.000Z,12314,-93.2473466,44.93502056,-10380247,5611297,Standish,2018-10-22T00:00:00.000Z,2019-02-11T12:25:09.000Z,9514
-93.262670589105184,44.948833745048951,0029XX CHICAGO AVE ,MP2018354357        ,3     ,2018-10-22T00:00:00.000Z,1903,2018-10-22T00:00:00.000Z,2018-10-22T19:03:00.000Z,1030,THEFT   ,OTHER THEFT                   ,07 ,2018-10-22T00:00:00.000Z,25867,-93.26267192,44.9488397,-10381953,5613470,Midtown Phillips,2018-10-22T00:00:00.000Z,2019-02-11T12:25:09.000Z,9515
-93.288856479637261,45.042996837396608,0048XX CAMDEN AVE N,MP2018354382        ,4     ,2018-10-22T00:00:00.000Z,1628,2018-10-22T00:00:00.000Z,2018-10-22T16:28:00.000Z,700,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018-10-23T00:00:00.000Z,17338,-93.28886042,45.04300117,-10384868,5628293,Lind - Bohanon,2018-10-23T00:00:00.000Z,2019-02-11T12:25:09.000Z,9516
-93.228310029487602,44.931391874593324,0039XX NOKOMIS AVE S,MP2018354388        ,3     ,2018-10-22T00:00:00.000Z,1742,2018-10-22T00:00:00.000Z,2018-10-22T17:42:00.000Z,650,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018-10-22T00:00:00.000Z,19760,-93.22831282,44.93139814,-10378128,5610727,Standish,2018-10-22T00:00:00.000Z,2019-02-11T12:25:09.000Z,9517
-93.258762917619265,44.958229683466534,0024XX 11TH AVE S,MP2018354394        ,3     ,2018-10-22T00:00:00.000Z,1710,2018-10-22T00:00:00.000Z,2018-10-22T17:10:00.000Z,845,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018-10-22T00:00:00.000Z,16697,-93.25876543,44.95823095,-10381518,5614948,Midtown Phillips,2018-10-22T00:00:00.000Z,2019-02-11T12:25:09.000Z,9518
-93.315069319627867,44.920611256374926,0045XX UPTON AVE S,MP2018354401        ,5     ,2018-10-22T00:00:00.000Z,1800,2018-10-22T00:00:00.000Z,2018-10-22T18:00:00.000Z,1610,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018-10-23T00:00:00.000Z,19686,-93.31507664,44.92061729,-10387786,5609032,Linden Hills,2018-10-23T00:00:00.000Z,2019-02-11T12:25:09.000Z,9519
-93.279639764822207,44.954638048315609,0026XX BLAISDELL AVE ,MP2018354411        ,5     ,2018-10-22T00:00:00.000Z,2246,2018-10-22T00:00:00.000Z,2018-10-22T22:46:00.000Z,1300,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018-10-23T00:00:00.000Z,16791,-93.27964542,44.95463819,-10383842,5614383,Whittier,2018-10-23T00:00:00.000Z,2019-02-11T12:25:09.000Z,9520
-93.321600071743433,44.946710227870298,0030XX EXCELSIOR BLVD ,MP2018354413        ,5     ,2018-10-22T00:00:00.000Z,2309,2018-10-22T00:00:00.000Z,2018-10-22T23:09:00.000Z,1656,THEFT   ,OTHER THEFT                   ,07 ,2018-10-23T00:00:00.000Z,16295,-93.3216039,44.94671265,-10388513,5613136,West Calhoun,2018-10-23T00:00:00.000Z,2019-02-11T12:25:09.000Z,9521
-93.256948320745337,44.948356914198804,0012XX LAKE ST E,MP2018354422        ,3     ,2018-10-22T00:00:00.000Z,1816,2018-10-21T00:00:00.000Z,2018-10-22T18:16:00.000Z,2100,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2018-10-23T00:00:00.000Z,20181,-93.2569536,44.94836326,-10381316,5613395,Midtown Phillips,2018-10-23T00:00:00.000Z,2019-02-11T12:25:09.000Z,9522
-93.293348056057866,44.991973712590614,0010XX PLYMOUTH AVE N,MP2018354424        ,4     ,2018-10-22T00:00:00.000Z,2156,2018-10-22T00:00:00.000Z,2018-10-22T21:56:00.000Z,1630,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018-10-23T00:00:00.000Z,16252,-93.29335234,44.99197704,-10385368,5620258,Near - North,2018-10-23T00:00:00.000Z,2019-02-11T12:25:09.000Z,9523
-93.256948320745337,44.948356914198804,0012XX LAKE ST E,MP2018354436        ,3     ,2018-10-22T00:00:00.000Z,1857,2018-10-21T00:00:00.000Z,2018-10-22T18:57:00.000Z,2100,BURGB   ,BURGLARY OF BUSINESS          ,06 ,2018-10-23T00:00:00.000Z,20181,-93.2569536,44.94836326,-10381316,5613395,Midtown Phillips,2018-10-23T00:00:00.000Z,2019-02-11T12:25:09.000Z,9524
-93.272372394173672,44.975631626657453,00008X 8TH ST S,MP2018354452        ,1     ,2018-10-22T00:00:00.000Z,1802,2018-10-10T00:00:00.000Z,2018-10-22T18:02:00.000Z,900,THFTSW  ,THEFT BY SWINDLE              ,07 ,2018-10-23T00:00:00.000Z,17052,-93.27237593,44.97563254,-10383033,5617686,Downtown West,2018-10-23T00:00:00.000Z,2019-02-11T12:25:09.000Z,9525
-93.269839145072453,44.911692661608605,0005XX EAST MINNEHAHA PKWY ,MP2018354473        ,3     ,2018-10-22T00:00:00.000Z,1745,2018-10-19T00:00:00.000Z,2018-10-22T17:45:00.000Z,1900,BURGD   ,BURGLARY OF DWELLING          ,06 ,2018-10-23T00:00:00.000Z,15231,-93.2698464,44.91169358,-10382751,5607630,Page,2018-10-23T00:00:00.000Z,2019-02-11T12:25:09.000Z,9526
-93.296779620443203,44.955540745910277,,MP2018354527        ,5     ,2018-10-22T00:00:00.000Z,2140,2018-10-22T00:00:00.000Z,2018-10-22T21:40:00.000Z,1345,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018-10-23T00:00:00.000Z,,-93.29679,44.95554,-10385750,5614525,Lowry Hill East,2018-10-23T00:00:00.000Z,2019-02-11T12:25:09.000Z,9527
-93.244102412182428,44.983803251937474,,MP2018702961        ,2     ,2018-10-19T00:00:00.000Z,1537,2018-10-18T00:00:00.000Z,2018-10-19T15:37:00.000Z,2350,THEFT   ,OTHER THEFT                   ,07 ,2018-10-21T00:00:00.000Z,,-93.2441,44.98381,-10379886,5618972,Marcy Holmes,2018-10-22T00:00:00.000Z,2019-02-11T12:25:09.000Z,9528
-93.262625673340978,44.906144877362728,0053XX CHICAGO AVE ,MP2018702979        ,3     ,2018-10-20T00:00:00.000Z,1450,2018-10-20T00:00:00.000Z,2018-10-20T14:50:00.000Z,1040,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018-10-22T00:00:00.000Z,21289,-93.26262828,44.90614782,-10381948,5606758,Page,2018-10-22T00:00:00.000Z,2019-02-11T12:25:09.000Z,9529
-93.261610577069916,44.894309511645027,,MP2018702980        ,3     ,2018-10-20T00:00:00.000Z,1507,2018-10-20T00:00:00.000Z,2018-10-20T15:07:00.000Z,55,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018-10-22T00:00:00.000Z,,-93.26161,44.89431,-10381835,5604898,Diamond Lake,2018-10-22T00:00:00.000Z,2019-02-11T12:25:09.000Z,9530
-93.287365276265618,44.962698253687506,0006XX FRANKLIN AVE W,MP2018702981        ,5     ,2018-10-20T00:00:00.000Z,1617,2018-10-19T00:00:00.000Z,2018-10-20T16:17:00.000Z,1800,THEFT   ,OTHER THEFT                   ,07 ,2018-10-22T00:00:00.000Z,16106,-93.28736811,44.9627,-10384702,5615651,Steven's Square - Loring Heights,2018-10-22T00:00:00.000Z,2019-02-11T12:25:09.000Z,9531
-93.208987267726201,44.957740217216561,0003XX SAINT ANTHONY AVE ,MP2018702982        ,2     ,2018-10-21T00:00:00.000Z,924,2018-10-21T00:00:00.000Z,2018-10-21T09:24:00.000Z,15,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018-10-22T00:00:00.000Z,20334,-93.20899109,44.95774506,-10375977,5614871,Prospect Park - East River Road,2018-10-22T00:00:00.000Z,2019-02-11T12:25:09.000Z,9532
-93.293195342459569,44.948363271969527,,MP2018702983        ,5     ,2018-10-21T00:00:00.000Z,1034,2018-10-21T00:00:00.000Z,2018-10-21T10:34:00.000Z,200,THEFT   ,OTHER THEFT                   ,07 ,2018-10-22T00:00:00.000Z,,-93.2932,44.94837,-10385351,5613396,Lowry Hill East,2018-10-22T00:00:00.000Z,2019-02-11T12:25:09.000Z,9533
-93.208987267726201,44.957740217216561,0003XX SAINT ANTHONY AVE ,MP2018702984        ,2     ,2018-10-21T00:00:00.000Z,1044,2018-10-21T00:00:00.000Z,2018-10-21T10:44:00.000Z,1020,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018-10-22T00:00:00.000Z,20334,-93.20899109,44.95774506,-10375977,5614871,Prospect Park - East River Road,2018-10-22T00:00:00.000Z,2019-02-11T12:25:09.000Z,9534
-93.288039012728717,44.955534388934602,,MP2018702989        ,5     ,2018-10-21T00:00:00.000Z,1226,2018-10-20T00:00:00.000Z,2018-10-21T12:26:00.000Z,800,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018-10-22T00:00:00.000Z,,-93.28804,44.95554,-10384777,5614524,Whittier,2018-10-22T00:00:00.000Z,2019-02-11T12:25:09.000Z,9535
-93.236870974145262,44.974710180606621,0001XX PLEASANT ST SE,MP2018702991        ,2     ,2018-10-21T00:00:00.000Z,1417,2018-10-20T00:00:00.000Z,2018-10-21T14:17:00.000Z,1700,THEFT   ,OTHER THEFT                   ,07 ,2018-10-22T00:00:00.000Z,19437,-93.23687381,44.97471419,-10379081,5617541,University of Minnesota,2018-10-22T00:00:00.000Z,2019-02-11T12:25:09.000Z,9536
-93.302088663772338,44.949914546977368,,MP2018702993        ,5     ,2018-10-21T00:00:00.000Z,2248,2018-10-21T00:00:00.000Z,2018-10-21T22:48:00.000Z,2130,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018-10-22T00:00:00.000Z,,-93.30209,44.94992,-10386341,5613640,East Isles,2018-10-22T00:00:00.000Z,2019-02-11T12:25:09.000Z,9537
-93.275417682986841,44.979164758416495,0006XX 1ST AVE N,MP2018702994        ,1     ,2018-10-21T00:00:00.000Z,1857,2018-10-20T00:00:00.000Z,2018-10-21T18:57:00.000Z,2140,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018-10-22T00:00:00.000Z,17317,-93.27542606,44.97916918,-10383372,5618242,Downtown West,2018-10-22T00:00:00.000Z,2019-02-11T12:25:09.000Z,9538
-93.292090414660095,44.927722239365053,0041XX COLFAX AVE S,MP2018702995        ,5     ,2018-10-22T00:00:00.000Z,807,2018-10-21T00:00:00.000Z,2018-10-22T08:07:00.000Z,1930,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018-10-22T00:00:00.000Z,11792,-93.29209632,44.92772503,-10385228,5610150,East Harriet,2018-10-22T00:00:00.000Z,2019-02-11T12:25:09.000Z,9539
-93.204145348344795,44.919892476557038,0050XX WEST RIVER PKWY S,MP2018702996        ,3     ,2018-10-22T00:00:00.000Z,855,2018-10-22T00:00:00.000Z,2018-10-22T08:55:00.000Z,725,THEFT   ,OTHER THEFT                   ,07 ,2018-10-22T00:00:00.000Z,25710,-93.20414688,44.91989866,-10375438,5608919,Hiawatha,2018-10-22T00:00:00.000Z,2019-02-11T12:25:09.000Z,9540
-93.295755541019304,44.945661155962007,0031XX FREMONT AVE S,MP2018703000        ,5     ,2018-10-22T00:00:00.000Z,935,2018-10-20T00:00:00.000Z,2018-10-22T09:35:00.000Z,1900,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018-10-22T00:00:00.000Z,20418,-93.2957641,44.94566457,-10385636,5612971,CARAG,2018-10-22T00:00:00.000Z,2019-02-11T12:25:09.000Z,9541
-93.273854614392462,44.974977083744555,,MP2018349568        ,1     ,2018-10-18T00:00:00.000Z,758,2018-10-17T00:00:00.000Z,2018-10-18T07:58:00.000Z,2230,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018-10-22T00:00:00.000Z,,-93.27386,44.97498,-10383198,5617583,Downtown West,2018-10-23T00:00:00.000Z,2019-02-11T12:25:09.000Z,9542
-93.308215174010044,44.995778996149561,0016XX PENN AVE N,MP2018353553        ,4     ,2018-10-21T00:00:00.000Z,2230,2018-10-21T00:00:00.000Z,2018-10-21T22:30:00.000Z,2120,ASLT4   ,OBS - ASLT-POLICE/EMERG P     ,05 ,2018-10-22T00:00:00.000Z,15490,-93.30821605,44.99578042,-10387023,5620857,Willard - Hay,2018-10-23T00:00:00.000Z,2019-02-11T12:25:09.000Z,9543
-93.263865348433058,44.954631691239939,0026XX COLUMBUS AVE ,MP2018353908        ,3     ,2018-10-22T00:00:00.000Z,1002,2018-10-12T00:00:00.000Z,2018-10-22T10:02:00.000Z,1000,CSCR    ,CSC - RAPE                    ,03 ,2018-10-23T00:00:00.000Z,18936,-93.26386766,44.95463753,-10382086,5614382,Phillips West,2018-10-23T00:00:00.000Z,2019-02-11T12:25:09.000Z,9544
-93.22883105235239,45.003636519944017,0015XX NEW BRIGHTON BLVD ,MP2018354221        ,2     ,2018-10-22T00:00:00.000Z,1553,2018-10-22T00:00:00.000Z,2018-10-22T15:53:00.000Z,1330,SHOPLF  ,SHOPLIFTING                   ,07 ,2018-10-23T00:00:00.000Z,21511,-93.22883412,45.00363907,-10378186,5622094,Northeast Park,2018-10-23T00:00:00.000Z,2019-02-11T12:25:09.000Z,9545
-93.223441160647681,44.991478181280058,0020XX HENNEPIN AVE E,MP2018354328        ,2     ,2018-10-22T00:00:00.000Z,1828,2018-10-22T00:00:00.000Z,2018-10-22T18:28:00.000Z,1443,THEFT   ,OTHER THEFT                   ,07 ,2018-10-23T00:00:00.000Z,21219,-93.22344595,44.99148126,-10377586,5620180,Como,2018-10-23T00:00:00.000Z,2019-02-11T12:25:09.000Z,9546
